Time,Day,Junction,RoadType,Weather,CarCount,BikeCount,BusCount,TruckCount,Total,IsHoliday,Traffic
23:00:00,Tuesday,J4,City,Cloudy,80,47,9,7,143,1,Medium
04:30:00,Saturday,J3,City,Sunny,87,44,8,9,148,1,Medium
08:30:00,Thursday,J2,Highway,Sunny,106,55,9,9,179,1,High
19:30:00,Friday,J1,Residential,Rainy,144,70,14,11,239,1,High
00:30:00,Sunday,J1,Residential,Cloudy,24,0,1,4,29,0,Low
02:30:00,Monday,J3,City,Cloudy,54,23,3,4,84,0,Medium
20:15:00,Tuesday,J4,Residential,Cloudy,72,45,8,7,132,0,Medium
14:00:00,Saturday,J4,City,Cloudy,100,47,11,9,167,1,High
13:30:00,Friday,J1,City,Rainy,99,50,11,8,168,1,High
09:15:00,Monday,J4,City,Cloudy,103,46,12,7,168,0,High
23:30:00,Tuesday,J2,Residential,Sunny,57,33,6,7,103,1,Medium
10:30:00,Friday,J4,Residential,Sunny,68,40,7,7,122,0,Medium
14:45:00,Wednesday,J2,City,Rainy,60,40,5,5,110,0,Medium
19:00:00,Tuesday,J2,Highway,Cloudy,124,55,12,11,202,1,High
10:00:00,Thursday,J2,City,Cloudy,133,57,8,11,209,0,High
02:00:00,Friday,J1,Residential,Sunny,7,9,0,0,16,0,Low
09:45:00,Thursday,J4,City,Sunny,110,63,10,10,193,0,High
04:00:00,Monday,J1,Highway,Rainy,52,24,4,4,84,0,Medium
08:45:00,Thursday,J4,Highway,Cloudy,124,51,10,13,198,1,High
02:00:00,Saturday,J2,Highway,Sunny,70,22,9,5,106,1,Medium
22:00:00,Thursday,J1,Residential,Sunny,62,36,5,4,107,1,Medium
20:15:00,Saturday,J1,Residential,Cloudy,80,36,7,7,130,0,Medium
21:15:00,Friday,J3,Residential,Rainy,37,25,2,4,68,0,Low
13:45:00,Friday,J3,Highway,Cloudy,39,17,7,6,69,1,Low
14:30:00,Tuesday,J1,Highway,Rainy,83,34,10,7,134,1,Medium
02:30:00,Saturday,J3,Residential,Cloudy,30,9,2,2,43,0,Low
20:00:00,Saturday,J1,Residential,Sunny,74,45,3,6,128,0,Medium
01:00:00,Monday,J1,Highway,Rainy,29,11,5,2,47,0,Low
22:30:00,Sunday,J2,Highway,Rainy,82,33,9,7,131,1,Medium
18:45:00,Saturday,J3,Residential,Cloudy,100,58,13,13,184,1,High
21:00:00,Wednesday,J2,City,Sunny,51,31,5,0,87,0,Medium
13:15:00,Sunday,J3,Highway,Rainy,79,32,9,8,128,1,Medium
14:45:00,Friday,J4,Residential,Cloudy,17,10,2,1,30,0,Low
22:30:00,Sunday,J2,Residential,Cloudy,42,9,0,4,55,0,Low
05:45:00,Sunday,J2,City,Rainy,122,51,12,9,194,1,High
15:15:00,Monday,J2,Residential,Sunny,18,12,3,0,33,0,Low
15:30:00,Wednesday,J3,Highway,Rainy,81,39,7,10,137,1,Medium
17:15:00,Friday,J1,Highway,Sunny,86,42,7,9,144,0,Medium
11:00:00,Thursday,J2,Highway,Sunny,1,13,5,0,19,0,Low
01:00:00,Sunday,J2,City,Sunny,90,46,9,6,151,1,High
06:15:00,Friday,J4,Highway,Rainy,76,39,8,4,127,1,Medium
14:15:00,Sunday,J3,Residential,Rainy,46,16,1,3,66,0,Low
11:45:00,Wednesday,J4,Highway,Sunny,12,2,0,2,16,0,Low
21:00:00,Thursday,J3,Residential,Sunny,57,30,7,7,101,1,Medium
20:45:00,Sunday,J2,Residential,Rainy,145,72,12,13,242,1,High
20:30:00,Monday,J2,City,Cloudy,117,57,7,11,192,0,High
20:45:00,Monday,J4,Residential,Cloudy,127,59,15,13,214,1,High
20:15:00,Tuesday,J2,Residential,Rainy,144,73,10,12,239,1,High
04:30:00,Saturday,J2,Highway,Cloudy,46,26,4,11,87,1,Medium
03:45:00,Thursday,J3,City,Rainy,64,39,7,8,118,0,Medium
20:30:00,Saturday,J3,Residential,Cloudy,142,61,13,14,230,1,High
20:15:00,Sunday,J1,Residential,Cloudy,77,38,3,7,125,0,Medium
06:15:00,Saturday,J4,Residential,Rainy,36,17,3,4,60,0,Low
15:00:00,Tuesday,J2,Residential,Cloudy,67,28,4,3,102,1,Medium
16:15:00,Sunday,J1,Residential,Cloudy,67,32,2,6,107,1,Medium
19:45:00,Saturday,J3,Highway,Sunny,105,60,9,12,186,1,High
23:00:00,Tuesday,J3,Residential,Sunny,24,5,0,4,33,0,Low
22:30:00,Friday,J1,Highway,Sunny,15,16,2,0,33,0,Low
00:15:00,Monday,J4,Highway,Sunny,17,10,0,3,30,0,Low
04:00:00,Wednesday,J2,Highway,Rainy,81,38,7,8,134,1,Medium
14:30:00,Wednesday,J4,Highway,Cloudy,48,25,8,5,86,1,Medium
09:30:00,Saturday,J2,Residential,Sunny,131,54,15,9,209,1,High
14:15:00,Friday,J1,Highway,Sunny,63,42,5,6,116,1,Medium
20:15:00,Saturday,J2,Residential,Cloudy,124,62,11,11,208,1,High
14:00:00,Thursday,J3,City,Rainy,62,36,8,7,113,0,Medium
23:00:00,Wednesday,J4,City,Cloudy,26,23,7,6,62,0,Low
14:15:00,Thursday,J3,Residential,Rainy,91,37,9,4,141,1,Medium
06:45:00,Wednesday,J1,Highway,Rainy,34,24,5,3,66,0,Low
14:00:00,Thursday,J4,Residential,Rainy,38,26,2,2,68,0,Low
17:00:00,Friday,J4,Highway,Sunny,78,43,8,11,140,0,Medium
04:00:00,Thursday,J1,Residential,Cloudy,57,19,4,5,85,1,Medium
21:45:00,Friday,J3,Highway,Rainy,86,38,8,11,143,1,Medium
18:00:00,Thursday,J4,City,Rainy,190,76,16,18,300,1,High
13:15:00,Sunday,J4,Highway,Sunny,53,31,8,6,98,1,Medium
22:30:00,Sunday,J2,Highway,Rainy,70,47,8,8,133,1,Medium
06:00:00,Monday,J4,City,Rainy,54,25,3,5,87,0,Medium
16:15:00,Friday,J3,Residential,Rainy,35,23,1,5,64,0,Low
20:30:00,Monday,J4,Residential,Cloudy,89,42,10,6,147,0,Medium
02:15:00,Saturday,J1,Residential,Rainy,68,29,7,8,112,1,Medium
23:30:00,Tuesday,J1,Highway,Rainy,43,11,4,2,60,0,Low
12:30:00,Friday,J1,City,Sunny,84,52,8,7,151,1,High
08:00:00,Sunday,J2,City,Sunny,124,56,7,7,194,0,High
21:15:00,Saturday,J1,Residential,Sunny,49,31,6,6,92,1,Medium
17:30:00,Friday,J1,Highway,Sunny,102,64,14,10,190,1,High
02:15:00,Sunday,J4,Residential,Rainy,66,34,7,4,111,1,Medium
20:45:00,Thursday,J4,Highway,Rainy,142,65,14,11,232,1,High
13:15:00,Monday,J3,Residential,Rainy,85,38,8,10,141,1,Medium
23:15:00,Wednesday,J3,Highway,Cloudy,63,28,5,8,104,1,Medium
10:15:00,Monday,J2,City,Cloudy,155,83,19,16,273,1,High
01:30:00,Tuesday,J4,City,Rainy,114,53,11,9,187,1,High
13:00:00,Sunday,J2,Highway,Cloudy,33,8,1,3,45,0,Low
00:00:00,Wednesday,J1,Residential,Rainy,70,34,11,11,126,1,Medium
11:30:00,Monday,J3,City,Rainy,77,37,7,6,127,0,Medium
17:00:00,Saturday,J3,City,Sunny,146,69,16,14,245,1,High
03:00:00,Saturday,J2,Highway,Cloudy,65,19,5,9,98,1,Medium
00:45:00,Tuesday,J4,Highway,Sunny,34,7,0,1,42,0,Low
07:45:00,Saturday,J2,Highway,Rainy,136,75,12,13,236,1,High
09:15:00,Monday,J1,Residential,Rainy,124,73,16,13,226,1,High
05:30:00,Saturday,J1,City,Rainy,64,38,4,4,110,0,Medium
06:00:00,Wednesday,J3,Highway,Cloudy,71,30,6,7,114,1,Medium
09:00:00,Sunday,J3,City,Sunny,113,63,11,11,198,0,High
10:30:00,Monday,J2,Residential,Sunny,121,63,15,11,210,1,High
23:00:00,Tuesday,J3,City,Rainy,101,58,10,12,181,1,High
04:15:00,Tuesday,J4,Residential,Rainy,37,19,3,5,64,0,Low
18:15:00,Sunday,J1,Highway,Sunny,126,67,13,11,217,1,High
07:45:00,Tuesday,J1,Highway,Rainy,96,56,13,8,173,0,High
09:00:00,Friday,J2,Highway,Cloudy,86,37,9,8,140,0,Medium
17:00:00,Sunday,J2,City,Cloudy,123,62,11,7,203,0,High
04:00:00,Tuesday,J1,City,Sunny,50,19,5,2,76,0,Low
15:45:00,Monday,J2,Highway,Sunny,68,24,6,5,103,1,Medium
03:30:00,Friday,J4,Highway,Cloudy,53,22,5,6,86,1,Medium
04:15:00,Thursday,J4,City,Cloudy,96,49,5,9,159,1,High
15:45:00,Wednesday,J4,City,Sunny,101,45,9,9,164,1,High
22:00:00,Sunday,J2,City,Rainy,69,40,7,5,121,0,Medium
02:15:00,Friday,J2,City,Rainy,75,32,5,4,116,0,Medium
07:45:00,Tuesday,J3,City,Cloudy,110,51,11,9,181,0,High
20:00:00,Saturday,J2,City,Cloudy,155,73,14,18,260,1,High
10:30:00,Sunday,J3,Highway,Rainy,101,52,6,12,171,0,High
21:30:00,Monday,J1,City,Cloudy,95,45,11,7,158,1,High
06:15:00,Tuesday,J1,Residential,Cloudy,61,33,5,6,105,1,Medium
18:30:00,Friday,J1,Highway,Cloudy,95,55,14,8,172,1,High
03:15:00,Monday,J1,Highway,Sunny,66,27,4,5,102,1,Medium
02:15:00,Friday,J1,City,Rainy,57,35,9,7,108,0,Medium
22:45:00,Tuesday,J1,Highway,Rainy,83,36,9,11,139,1,Medium
19:45:00,Friday,J4,Residential,Sunny,117,61,16,14,208,1,High
11:15:00,Tuesday,J1,City,Rainy,84,35,2,3,124,0,Medium
06:15:00,Tuesday,J4,Residential,Cloudy,26,14,2,0,42,0,Low
07:15:00,Saturday,J1,Residential,Rainy,85,49,11,10,155,0,High
09:00:00,Wednesday,J3,Highway,Rainy,96,55,13,6,170,0,High
20:15:00,Thursday,J2,City,Rainy,126,63,13,17,219,0,High
14:30:00,Saturday,J3,Highway,Rainy,82,41,10,7,140,1,Medium
08:00:00,Monday,J4,City,Rainy,141,61,13,11,226,0,High
08:00:00,Friday,J2,City,Rainy,128,57,11,14,210,0,High
13:15:00,Tuesday,J4,City,Cloudy,42,24,3,4,73,0,Low
06:45:00,Saturday,J1,City,Sunny,87,41,13,9,150,1,High
06:00:00,Wednesday,J4,Residential,Rainy,71,42,3,9,125,1,Medium
03:45:00,Tuesday,J2,Residential,Rainy,73,42,7,10,132,1,Medium
00:15:00,Monday,J1,Highway,Sunny,12,16,0,3,31,0,Low
01:15:00,Wednesday,J2,Residential,Sunny,18,11,1,0,30,0,Low
22:45:00,Saturday,J3,City,Sunny,42,21,6,5,74,0,Low
04:00:00,Wednesday,J3,City,Cloudy,104,46,10,11,171,1,High
04:30:00,Sunday,J1,Residential,Rainy,83,37,8,8,136,1,Medium
01:30:00,Monday,J2,Highway,Rainy,59,17,2,7,85,0,Medium
09:45:00,Sunday,J2,Highway,Rainy,90,39,7,7,143,0,Medium
15:15:00,Saturday,J3,Highway,Rainy,76,51,5,7,139,1,Medium
17:00:00,Saturday,J4,Highway,Rainy,134,74,15,16,239,1,High
07:45:00,Wednesday,J1,Residential,Sunny,117,62,14,15,208,1,High
14:30:00,Wednesday,J4,Residential,Cloudy,63,30,8,6,107,1,Medium
23:30:00,Wednesday,J3,City,Cloudy,101,41,3,10,155,1,High
01:00:00,Monday,J2,Highway,Sunny,77,31,7,6,121,1,Medium
06:15:00,Sunday,J3,Residential,Cloudy,6,15,0,0,21,0,Low
21:15:00,Tuesday,J2,Highway,Sunny,68,34,5,7,114,1,Medium
07:30:00,Thursday,J1,Residential,Sunny,119,57,13,16,205,1,High
16:15:00,Monday,J3,Residential,Cloudy,24,14,4,6,48,0,Low
09:15:00,Thursday,J2,Highway,Sunny,149,57,12,12,230,1,High
01:00:00,Wednesday,J2,Highway,Sunny,57,23,6,7,93,1,Medium
09:00:00,Thursday,J2,Residential,Rainy,147,72,9,12,240,1,High
14:15:00,Saturday,J3,City,Rainy,113,48,12,8,181,1,High
16:30:00,Sunday,J1,Highway,Rainy,43,14,6,0,63,0,Low
03:45:00,Friday,J1,Residential,Rainy,47,25,3,0,75,0,Low
08:00:00,Monday,J1,Highway,Cloudy,82,38,7,11,138,0,Medium
01:15:00,Sunday,J4,Highway,Sunny,55,32,6,8,101,1,Medium
05:00:00,Wednesday,J1,Residential,Sunny,62,29,7,6,104,1,Medium
08:15:00,Tuesday,J4,Highway,Rainy,120,74,15,15,224,1,High
12:30:00,Monday,J1,Highway,Cloudy,20,14,4,0,38,0,Low
19:30:00,Sunday,J4,Residential,Rainy,139,69,14,15,237,1,High
08:15:00,Sunday,J3,Residential,Rainy,92,44,11,7,154,0,High
14:30:00,Sunday,J4,City,Cloudy,92,43,8,8,151,1,High
23:45:00,Tuesday,J3,Residential,Cloudy,49,34,6,6,95,1,Medium
08:15:00,Sunday,J4,Highway,Cloudy,71,48,7,9,135,0,Medium
07:30:00,Thursday,J3,City,Sunny,159,78,11,14,262,1,High
01:15:00,Monday,J1,Residential,Cloudy,65,25,6,5,101,1,Medium
19:00:00,Monday,J4,Highway,Cloudy,116,52,12,11,191,1,High
22:15:00,Saturday,J4,City,Sunny,87,46,9,8,150,1,High
08:45:00,Wednesday,J3,Residential,Sunny,48,40,7,9,104,0,Medium
06:00:00,Saturday,J1,Highway,Sunny,22,7,0,2,31,0,Low
21:45:00,Thursday,J1,Residential,Rainy,37,23,3,0,63,0,Low
05:15:00,Monday,J3,Highway,Cloudy,57,34,7,4,102,1,Medium
17:45:00,Tuesday,J1,Residential,Rainy,154,73,13,15,255,1,High
12:30:00,Friday,J3,Residential,Cloudy,53,29,5,7,94,1,Medium
20:00:00,Saturday,J2,City,Rainy,118,65,14,8,205,0,High
22:45:00,Wednesday,J3,Residential,Sunny,5,11,1,1,18,0,Low
18:30:00,Saturday,J3,Highway,Rainy,147,60,13,12,232,1,High
02:00:00,Tuesday,J3,Residential,Sunny,67,24,5,7,103,1,Medium
23:00:00,Wednesday,J2,Highway,Sunny,69,22,4,7,102,1,Medium
09:30:00,Saturday,J1,Highway,Cloudy,85,44,7,13,149,0,Medium
07:45:00,Monday,J4,City,Sunny,115,55,14,12,196,0,High
21:30:00,Saturday,J4,Residential,Cloudy,78,32,4,5,119,1,Medium
21:45:00,Monday,J1,Residential,Cloudy,9,15,0,3,27,0,Low
09:30:00,Thursday,J4,City,Sunny,165,77,12,16,270,1,High
20:30:00,Tuesday,J4,Residential,Cloudy,138,68,10,11,227,1,High
06:00:00,Sunday,J3,Highway,Cloudy,65,27,8,5,105,1,Medium
20:45:00,Friday,J4,City,Sunny,117,55,10,9,191,0,High
01:30:00,Thursday,J4,Highway,Sunny,63,36,2,5,106,1,Medium
22:15:00,Friday,J3,Highway,Sunny,62,32,9,7,110,1,Medium
12:00:00,Sunday,J3,Highway,Sunny,27,13,0,0,40,0,Low
22:15:00,Monday,J1,City,Rainy,58,29,8,4,99,0,Medium
22:15:00,Sunday,J2,Residential,Sunny,47,27,7,5,86,1,Medium
12:45:00,Friday,J1,Residential,Sunny,20,10,4,0,34,0,Low
03:00:00,Monday,J3,Highway,Sunny,0,14,1,3,18,0,Low
05:00:00,Monday,J3,City,Sunny,35,20,1,0,56,0,Low
13:30:00,Tuesday,J3,Residential,Sunny,13,6,5,1,25,0,Low
06:00:00,Saturday,J3,Residential,Sunny,65,31,4,12,112,1,Medium
23:45:00,Monday,J1,Residential,Cloudy,5,19,2,3,29,0,Low
06:15:00,Friday,J2,City,Rainy,58,34,10,9,111,0,Medium
07:45:00,Saturday,J1,Residential,Rainy,130,68,14,10,222,1,High
19:30:00,Thursday,J2,Residential,Rainy,150,64,13,12,239,1,High
12:30:00,Thursday,J1,Residential,Rainy,53,19,2,5,79,0,Low
00:15:00,Monday,J3,Residential,Rainy,19,22,3,5,49,0,Low
06:15:00,Saturday,J3,Highway,Rainy,39,25,2,7,73,0,Low
13:15:00,Wednesday,J1,Residential,Rainy,22,27,5,2,56,0,Low
18:00:00,Tuesday,J4,City,Rainy,133,70,12,14,229,0,High
15:30:00,Wednesday,J3,City,Cloudy,46,18,3,8,75,0,Low
14:15:00,Thursday,J2,Highway,Rainy,51,16,2,3,72,0,Low
07:15:00,Sunday,J2,Residential,Rainy,96,52,11,9,168,0,High
05:30:00,Monday,J3,City,Sunny,52,30,5,4,91,0,Medium
18:30:00,Friday,J2,Highway,Cloudy,68,44,6,8,126,0,Medium
05:45:00,Tuesday,J2,Highway,Rainy,31,21,6,5,63,0,Low
23:45:00,Saturday,J4,Residential,Rainy,97,42,9,10,158,1,High
04:45:00,Saturday,J2,City,Sunny,55,27,10,4,96,0,Medium
20:30:00,Saturday,J2,Residential,Sunny,125,51,15,13,204,1,High
18:15:00,Wednesday,J3,City,Rainy,168,86,16,19,289,1,High
00:45:00,Sunday,J2,Highway,Rainy,33,17,4,3,57,0,Low
19:30:00,Friday,J2,City,Sunny,163,76,15,14,268,1,High
22:00:00,Saturday,J2,Highway,Rainy,66,34,9,8,117,1,Medium
09:00:00,Tuesday,J2,Residential,Cloudy,105,56,14,13,188,1,High
06:30:00,Tuesday,J3,Residential,Rainy,37,12,2,4,55,0,Low
20:15:00,Tuesday,J2,Highway,Cloudy,130,52,12,10,204,1,High
11:30:00,Tuesday,J3,Residential,Cloudy,73,30,10,5,118,1,Medium
14:15:00,Saturday,J3,Highway,Rainy,80,39,5,9,133,1,Medium
03:45:00,Saturday,J1,Residential,Sunny,38,9,3,1,51,0,Low
18:00:00,Tuesday,J4,Highway,Sunny,123,63,12,11,209,1,High
22:45:00,Thursday,J3,Residential,Rainy,92,36,8,12,148,1,Medium
16:15:00,Monday,J3,City,Cloudy,66,47,13,10,136,1,Medium
03:30:00,Monday,J1,City,Rainy,68,32,8,9,117,0,Medium
12:30:00,Wednesday,J1,Highway,Sunny,56,32,6,4,98,1,Medium
00:00:00,Thursday,J4,Highway,Rainy,79,42,3,8,132,1,Medium
13:45:00,Saturday,J3,Residential,Cloudy,4,17,1,1,23,0,Low
00:15:00,Tuesday,J4,City,Sunny,24,20,2,7,53,0,Low
04:45:00,Sunday,J4,City,Rainy,109,59,14,12,194,1,High
19:15:00,Tuesday,J3,Residential,Rainy,99,56,8,9,172,0,High
07:00:00,Friday,J4,Highway,Sunny,74,29,6,4,113,0,Medium
06:30:00,Friday,J2,City,Sunny,110,38,10,11,169,1,High
00:00:00,Monday,J3,Highway,Sunny,57,38,7,4,106,1,Medium
09:00:00,Friday,J3,Highway,Cloudy,108,54,11,13,186,1,High
19:00:00,Tuesday,J2,Highway,Sunny,71,44,5,3,123,0,Medium
15:00:00,Wednesday,J4,Residential,Rainy,76,46,9,7,138,1,Medium
11:15:00,Tuesday,J3,Residential,Rainy,36,20,8,5,69,0,Low
11:15:00,Thursday,J4,City,Rainy,115,60,9,9,193,1,High
07:00:00,Thursday,J4,Residential,Rainy,91,46,7,9,153,0,High
19:00:00,Friday,J2,Residential,Rainy,105,40,14,9,168,0,High
12:00:00,Saturday,J1,Highway,Cloudy,67,30,4,6,107,1,Medium
00:15:00,Monday,J3,Residential,Sunny,71,33,4,7,115,1,Medium
06:45:00,Friday,J1,Highway,Sunny,26,11,1,0,38,0,Low
07:00:00,Wednesday,J3,Residential,Rainy,106,42,12,11,171,0,High
03:00:00,Thursday,J1,Highway,Rainy,85,48,9,6,148,1,Medium
10:30:00,Saturday,J4,City,Sunny,114,66,11,11,202,0,High
09:00:00,Sunday,J4,Residential,Sunny,85,34,14,8,141,0,Medium
21:45:00,Sunday,J2,Residential,Cloudy,49,33,2,8,92,1,Medium
07:45:00,Friday,J4,City,Sunny,96,62,12,12,182,0,High
16:30:00,Sunday,J2,City,Cloudy,76,55,10,14,155,1,High
03:00:00,Wednesday,J4,Highway,Rainy,77,36,7,6,126,1,Medium
14:00:00,Monday,J3,Highway,Sunny,26,14,0,0,40,0,Low
20:30:00,Friday,J1,Highway,Rainy,104,52,8,10,174,0,High
13:45:00,Tuesday,J2,Residential,Cloudy,85,32,5,3,125,1,Medium
22:30:00,Tuesday,J3,City,Cloudy,51,24,2,5,82,0,Medium
13:30:00,Sunday,J3,Residential,Sunny,14,10,0,3,27,0,Low
14:45:00,Wednesday,J2,Highway,Cloudy,0,12,5,0,17,0,Low
09:45:00,Monday,J3,Highway,Cloudy,79,42,7,6,134,0,Medium
21:30:00,Thursday,J4,Highway,Cloudy,81,18,5,8,112,1,Medium
02:45:00,Sunday,J3,Highway,Rainy,32,23,1,3,59,0,Low
02:45:00,Wednesday,J3,Highway,Sunny,78,30,3,4,115,1,Medium
19:30:00,Friday,J3,Highway,Rainy,121,63,15,14,213,1,High
02:00:00,Tuesday,J4,City,Sunny,80,54,9,7,150,1,High
20:15:00,Tuesday,J3,City,Sunny,112,58,11,12,193,0,High
08:15:00,Thursday,J4,Highway,Sunny,112,61,13,10,196,1,High
22:15:00,Thursday,J2,Highway,Cloudy,39,7,8,6,60,0,Low
12:15:00,Saturday,J2,City,Sunny,59,18,5,5,87,0,Medium
04:30:00,Monday,J2,City,Cloudy,80,44,6,11,141,1,Medium
00:15:00,Thursday,J4,Highway,Rainy,85,38,12,8,143,1,Medium
05:00:00,Friday,J3,City,Cloudy,75,26,6,3,110,0,Medium
00:00:00,Friday,J2,Highway,Cloudy,25,15,3,2,45,0,Low
04:30:00,Friday,J4,Residential,Rainy,36,17,6,4,63,0,Low
18:00:00,Thursday,J1,Residential,Sunny,85,41,4,8,138,0,Medium
23:30:00,Wednesday,J1,Residential,Rainy,57,21,0,3,81,0,Medium
16:15:00,Sunday,J4,Highway,Cloudy,50,21,6,1,78,1,Low
16:30:00,Sunday,J3,Residential,Sunny,26,10,0,1,37,0,Low
07:15:00,Monday,J4,Highway,Cloudy,115,68,12,11,206,1,High
02:15:00,Thursday,J3,Residential,Sunny,70,31,9,4,114,1,Medium
21:45:00,Thursday,J3,Residential,Rainy,77,36,7,10,130,1,Medium
22:00:00,Tuesday,J4,Highway,Cloudy,20,18,0,0,38,0,Low
03:30:00,Wednesday,J1,Residential,Rainy,41,12,2,7,62,0,Low
12:00:00,Thursday,J3,Residential,Sunny,53,34,3,6,96,1,Medium
17:30:00,Thursday,J3,Highway,Rainy,112,54,13,10,189,0,High
05:00:00,Saturday,J3,Residential,Rainy,90,37,5,6,138,1,Medium
09:45:00,Saturday,J1,Highway,Rainy,106,45,12,9,172,0,High
02:45:00,Wednesday,J3,City,Sunny,106,52,10,13,181,1,High
14:30:00,Monday,J1,Highway,Cloudy,22,12,0,3,37,0,Low
03:45:00,Wednesday,J4,Residential,Rainy,71,48,6,7,132,1,Medium
08:15:00,Thursday,J4,Residential,Sunny,125,51,8,13,197,1,High
07:45:00,Tuesday,J3,City,Cloudy,165,78,16,15,274,1,High
20:45:00,Friday,J1,City,Cloudy,154,69,13,17,253,1,High
15:00:00,Tuesday,J4,Highway,Cloudy,10,9,0,3,22,0,Low
00:45:00,Wednesday,J3,Residential,Sunny,56,32,5,6,99,1,Medium
21:45:00,Sunday,J2,Residential,Cloudy,70,42,7,8,127,1,Medium
19:30:00,Saturday,J2,Highway,Cloudy,86,42,5,9,142,0,Medium
01:15:00,Saturday,J2,Highway,Rainy,82,32,7,6,127,1,Medium
05:45:00,Wednesday,J4,Residential,Rainy,32,20,7,5,64,0,Low
18:30:00,Sunday,J3,Residential,Rainy,141,74,12,15,242,1,High
00:45:00,Wednesday,J3,Highway,Cloudy,7,4,0,3,14,0,Low
17:15:00,Thursday,J2,City,Sunny,109,53,10,9,181,0,High
02:00:00,Saturday,J4,Residential,Sunny,52,26,7,6,91,1,Medium
08:00:00,Saturday,J3,Highway,Cloudy,117,58,16,11,202,1,High
15:00:00,Saturday,J1,Highway,Rainy,50,22,8,4,84,0,Medium
09:15:00,Saturday,J1,Residential,Rainy,127,78,14,12,231,1,High
08:15:00,Wednesday,J4,Residential,Cloudy,103,48,9,7,167,0,High
11:00:00,Saturday,J3,Residential,Sunny,40,26,6,6,78,1,Low
10:30:00,Wednesday,J4,Residential,Cloudy,103,41,11,6,161,0,High
21:15:00,Sunday,J3,City,Rainy,117,52,13,11,193,1,High
09:45:00,Monday,J2,Residential,Sunny,115,66,10,9,200,1,High
01:30:00,Friday,J4,Highway,Sunny,35,4,4,4,47,0,Low
12:15:00,Tuesday,J2,Residential,Sunny,58,34,4,3,99,1,Medium
19:15:00,Tuesday,J3,Residential,Rainy,93,43,12,13,161,0,High
02:00:00,Wednesday,J3,Highway,Sunny,22,18,3,4,47,0,Low
05:30:00,Friday,J4,Highway,Sunny,71,30,9,6,116,1,Medium
08:30:00,Sunday,J2,Residential,Cloudy,123,74,11,12,220,1,High
04:15:00,Thursday,J3,Highway,Sunny,27,5,2,1,35,0,Low
20:15:00,Sunday,J4,Residential,Rainy,85,52,9,6,152,0,High
15:15:00,Sunday,J2,City,Sunny,93,37,11,9,150,1,High
15:15:00,Sunday,J4,Highway,Rainy,42,25,3,1,71,0,Low
08:00:00,Wednesday,J4,City,Rainy,137,75,14,11,237,0,High
01:45:00,Sunday,J2,Residential,Cloudy,0,6,1,1,8,0,Low
03:15:00,Saturday,J3,Highway,Sunny,9,8,0,0,17,0,Low
21:00:00,Monday,J2,Residential,Sunny,56,30,7,10,103,1,Medium
19:45:00,Monday,J4,Highway,Cloudy,126,50,13,13,202,1,High
17:15:00,Friday,J2,Highway,Rainy,137,72,16,14,239,1,High
14:45:00,Tuesday,J3,Residential,Sunny,58,28,8,2,96,1,Medium
03:00:00,Friday,J1,City,Cloudy,34,27,6,7,74,0,Low
19:00:00,Saturday,J4,Highway,Rainy,141,71,16,12,240,1,High
00:45:00,Sunday,J2,Highway,Sunny,15,13,3,2,33,0,Low
21:45:00,Sunday,J3,Highway,Sunny,14,15,3,0,32,0,Low
02:30:00,Tuesday,J2,Highway,Cloudy,28,17,2,0,47,0,Low
14:30:00,Sunday,J4,Highway,Sunny,73,19,5,11,108,1,Medium
10:45:00,Thursday,J3,Residential,Rainy,126,72,15,14,227,1,High
22:45:00,Saturday,J1,Highway,Rainy,55,21,3,5,84,0,Medium
11:00:00,Monday,J4,Residential,Sunny,8,11,6,3,28,0,Low
16:30:00,Wednesday,J1,City,Sunny,99,46,9,7,161,1,High
16:45:00,Thursday,J1,Highway,Sunny,16,18,2,1,37,0,Low
21:00:00,Friday,J3,City,Sunny,54,23,0,6,83,0,Medium
05:00:00,Saturday,J2,Highway,Sunny,32,5,1,0,38,0,Low
17:45:00,Saturday,J2,Highway,Rainy,99,55,8,7,169,0,High
00:45:00,Friday,J1,City,Sunny,51,20,7,4,82,0,Medium
04:00:00,Tuesday,J3,Residential,Cloudy,77,24,5,11,117,1,Medium
03:45:00,Sunday,J2,City,Cloudy,95,34,8,9,146,1,Medium
12:30:00,Saturday,J2,Residential,Rainy,35,15,4,1,55,0,Low
22:15:00,Thursday,J1,Highway,Cloudy,19,9,2,2,32,0,Low
08:15:00,Saturday,J1,Highway,Cloudy,124,45,13,12,194,1,High
20:15:00,Friday,J1,City,Rainy,141,59,9,13,222,0,High
12:00:00,Sunday,J3,Highway,Sunny,13,12,0,1,26,0,Low
15:00:00,Saturday,J1,Highway,Sunny,66,30,7,5,108,1,Medium
13:15:00,Tuesday,J2,Residential,Rainy,38,18,2,4,62,0,Low
07:00:00,Thursday,J1,City,Cloudy,113,43,6,7,169,0,High
03:45:00,Saturday,J3,Residential,Cloudy,70,30,5,4,109,1,Medium
10:30:00,Sunday,J2,Residential,Cloudy,122,45,11,10,188,1,High
16:30:00,Saturday,J2,Highway,Sunny,80,19,6,3,108,1,Medium
19:45:00,Wednesday,J3,City,Cloudy,112,45,10,10,177,0,High
02:00:00,Tuesday,J1,City,Rainy,114,55,6,12,187,1,High
02:30:00,Saturday,J3,City,Rainy,103,53,14,9,179,1,High
